"participant","gender","age","language","speech_therapy","mental_conditions","sentence","test_item","phenomenon","condition","accuracy","repetition","stability"
"Plural Attraction__LLM_615837.csv","female",69,"english","no","no","The door to the laboratories accidentally were left unlocked by the cleaning service","TS 10","Plural Attraction","ungrammatical",1,2,0
"Plural Attraction__LLM_615837.csv","female",69,"english","no","no","The door to the laboratories accidentally were left unlocked by the cleaning service","TS 10","Plural Attraction","ungrammatical",1,3,0
"Plural Attraction__LLM_615837.csv","female",69,"english","no","no","The door to the laboratories accidentally were left unlocked by the cleaning service","TS 10","Plural Attraction","ungrammatical",1,4,0
"Plural Attraction__LLM_615837.csv","female",69,"english","no","no","The door to the laboratories accidentally were left unlocked by the cleaning service","TS 10","Plural Attraction","ungrammatical",1,5,0
"Plural Attraction__LLM_615837.csv","female",69,"english","no","no","The door to the laboratories accidentally were left unlocked by the cleaning service","TS 10","Plural Attraction","ungrammatical",1,6,0
"Plural Attraction__LLM_615837.csv","female",69,"english","no","no","The door to the laboratories accidentally were left unlocked by the cleaning service","TS 10","Plural Attraction","ungrammatical",1,7,0
"Plural Attraction__LLM_615837.csv","female",69,"english","no","no","The door to the laboratories accidentally were left unlocked by the cleaning service","TS 10","Plural Attraction","ungrammatical",1,8,0
"Plural Attraction__LLM_615837.csv","female",69,"english","no","no","The door to the laboratories accidentally were left unlocked by the cleaning service","TS 10","Plural Attraction","ungrammatical",1,9,0
"Plural Attraction__LLM_615837.csv","female",69,"english","no","no","The door to the laboratories accidentally were left unlocked by the cleaning service","TS 10","Plural Attraction","ungrammatical",1,10,0
"Plural Attraction__LLM_615837.csv","female",69,"english","no","no","The picture on the fliers definitely was of a village church in the south of France","TS 2","Plural Attraction","grammatical",1,1,NA
"Plural Attraction__LLM_615837.csv","female",69,"english","no","no","The picture on the fliers definitely was of a village church in the south of France","TS 2","Plural Attraction","grammatical",1,2,0
"Plural Attraction__LLM_615837.csv","female",69,"english","no","no","The picture on the fliers definitely was of a village church in the south of France","TS 2","Plural Attraction","grammatical",1,3,0
"Plural Attraction__LLM_615837.csv","female",69,"english","no","no","The picture on the fliers definitely was of a village church in the south of France","TS 2","Plural Attraction","grammatical",1,4,0
"Plural Attraction__LLM_615837.csv","female",69,"english","no","no","The picture on the fliers definitely was of a village church in the south of France","TS 2","Plural Attraction","grammatical",1,5,0
"Plural Attraction__LLM_615837.csv","female",69,"english","no","no","The picture on the fliers definitely was of a village church in the south of France","TS 2","Plural Attraction","grammatical",1,6,0
"Plural Attraction__LLM_615837.csv","female",69,"english","no","no","The picture on the fliers definitely was of a village church in the south of France","TS 2","Plural Attraction","grammatical",1,7,0
"Plural Attraction__LLM_615837.csv","female",69,"english","no","no","The picture on the fliers definitely was of a village church in the south of France","TS 2","Plural Attraction","grammatical",1,8,0
"Plural Attraction__LLM_615837.csv","female",69,"english","no","no","The picture on the fliers definitely was of a village church in the south of France","TS 2","Plural Attraction","grammatical",1,9,0
"Plural Attraction__LLM_615837.csv","female",69,"english","no","no","The picture on the fliers definitely was of a village church in the south of France","TS 2","Plural Attraction","grammatical",1,10,0
"Plural Attraction__LLM_615837.csv","female",69,"english","no","no","The label on the containers probably was a warning about the hazardous chemicals inside","TS 3","Plural Attraction","grammatical",1,1,NA
"Plural Attraction__LLM_615837.csv","female",69,"english","no","no","The label on the containers probably was a warning about the hazardous chemicals inside","TS 3","Plural Attraction","grammatical",1,2,0
"Plural Attraction__LLM_615837.csv","female",69,"english","no","no","The label on the containers probably was a warning about the hazardous chemicals inside","TS 3","Plural Attraction","grammatical",1,3,0
"Plural Attraction__LLM_615837.csv","female",69,"english","no","no","The label on the containers probably was a warning about the hazardous chemicals inside","TS 3","Plural Attraction","grammatical",1,4,0
"Plural Attraction__LLM_615837.csv","female",69,"english","no","no","The label on the containers probably was a warning about the hazardous chemicals inside","TS 3","Plural Attraction","grammatical",1,5,0
"Plural Attraction__LLM_615837.csv","female",69,"english","no","no","The label on the containers probably was a warning about the hazardous chemicals inside","TS 3","Plural Attraction","grammatical",1,6,0
"Plural Attraction__LLM_615837.csv","female",69,"english","no","no","The label on the containers probably was a warning about the hazardous chemicals inside","TS 3","Plural Attraction","grammatical",1,7,0
"Plural Attraction__LLM_615837.csv","female",69,"english","no","no","The label on the containers probably was a warning about the hazardous chemicals inside","TS 3","Plural Attraction","grammatical",1,8,0
"Plural Attraction__LLM_615837.csv","female",69,"english","no","no","The label on the containers probably was a warning about the hazardous chemicals inside","TS 3","Plural Attraction","grammatical",1,9,0
"Plural Attraction__LLM_615837.csv","female",69,"english","no","no","The label on the containers probably was a warning about the hazardous chemicals inside","TS 3","Plural Attraction","grammatical",1,10,0
"Plural Attraction__LLM_615837.csv","female",69,"english","no","no","The crime in the suburbs doubtlessly was a reflection of the violence in today's society","TS 4","Plural Attraction","grammatical",1,1,NA
"Plural Attraction__LLM_615837.csv","female",69,"english","no","no","The crime in the suburbs doubtlessly was a reflection of the violence in today's society","TS 4","Plural Attraction","grammatical",1,2,0
"Plural Attraction__LLM_615837.csv","female",69,"english","no","no","The crime in the suburbs doubtlessly was a reflection of the violence in today's society","TS 4","Plural Attraction","grammatical",1,3,0
"Plural Attraction__LLM_615837.csv","female",69,"english","no","no","The crime in the suburbs doubtlessly was a reflection of the violence in today's society","TS 4","Plural Attraction","grammatical",1,4,0
"Plural Attraction__LLM_615837.csv","female",69,"english","no","no","The crime in the suburbs doubtlessly was a reflection of the violence in today's society","TS 4","Plural Attraction","grammatical",1,5,0
"Plural Attraction__LLM_615837.csv","female",69,"english","no","no","The crime in the suburbs doubtlessly was a reflection of the violence in today's society","TS 4","Plural Attraction","grammatical",1,6,0
"Plural Attraction__LLM_615837.csv","female",69,"english","no","no","The crime in the suburbs doubtlessly was a reflection of the violence in today's society","TS 4","Plural Attraction","grammatical",1,7,0
"Plural Attraction__LLM_615837.csv","female",69,"english","no","no","The crime in the suburbs doubtlessly was a reflection of the violence in today's society","TS 4","Plural Attraction","grammatical",1,8,0
"Plural Attraction__LLM_615837.csv","female",69,"english","no","no","The crime in the suburbs doubtlessly was a reflection of the violence in today's society","TS 4","Plural Attraction","grammatical",1,9,0
"Plural Attraction__LLM_615837.csv","female",69,"english","no","no","The crime in the suburbs doubtlessly was a reflection of the violence in today's society","TS 4","Plural Attraction","grammatical",1,10,0
"Plural Attraction__LLM_615837.csv","female",69,"english","no","no","The entrance to the exhibits evidently was hard to locate on the diagram","TS 5","Plural Attraction","grammatical",1,1,NA
"Plural Attraction__LLM_615837.csv","female",69,"english","no","no","The entrance to the exhibits evidently was hard to locate on the diagram","TS 5","Plural Attraction","grammatical",1,2,0
"Plural Attraction__LLM_615837.csv","female",69,"english","no","no","The entrance to the exhibits evidently was hard to locate on the diagram","TS 5","Plural Attraction","grammatical",1,3,0
"Plural Attraction__LLM_615837.csv","female",69,"english","no","no","The entrance to the exhibits evidently was hard to locate on the diagram","TS 5","Plural Attraction","grammatical",1,4,0
"Plural Attraction__LLM_615837.csv","female",69,"english","no","no","The entrance to the exhibits evidently was hard to locate on the diagram","TS 5","Plural Attraction","grammatical",1,5,0
"Plural Attraction__LLM_615837.csv","female",69,"english","no","no","The entrance to the exhibits evidently was hard to locate on the diagram","TS 5","Plural Attraction","grammatical",1,6,0
"Plural Attraction__LLM_615837.csv","female",69,"english","no","no","The entrance to the exhibits evidently was hard to locate on the diagram","TS 5","Plural Attraction","grammatical",1,7,0
"Plural Attraction__LLM_615837.csv","female",69,"english","no","no","The entrance to the exhibits evidently was hard to locate on the diagram","TS 5","Plural Attraction","grammatical",1,8,0
"Plural Attraction__LLM_615837.csv","female",69,"english","no","no","The entrance to the exhibits evidently was hard to locate on the diagram","TS 5","Plural Attraction","grammatical",1,9,0
"Plural Attraction__LLM_615837.csv","female",69,"english","no","no","The entrance to the exhibits evidently was hard to locate on the diagram","TS 5","Plural Attraction","grammatical",1,10,0
"Plural Attraction__LLM_615837.csv","female",69,"english","no","no","The slogan on the posters unsurprisingly were designed to get attention","TS 6","Plural Attraction","ungrammatical",1,1,NA
"Plural Attraction__LLM_615837.csv","female",69,"english","no","no","The slogan on the posters unsurprisingly were designed to get attention","TS 6","Plural Attraction","ungrammatical",1,2,0
"Plural Attraction__LLM_615837.csv","female",69,"english","no","no","The slogan on the posters unsurprisingly were designed to get attention","TS 6","Plural Attraction","ungrammatical",1,3,0
"Plural Attraction__LLM_615837.csv","female",69,"english","no","no","The slogan on the posters unsurprisingly were designed to get attention","TS 6","Plural Attraction","ungrammatical",1,4,0
"Plural Attraction__LLM_615837.csv","female",69,"english","no","no","The slogan on the posters unsurprisingly were designed to get attention","TS 6","Plural Attraction","ungrammatical",1,5,0
"Plural Attraction__LLM_615837.csv","female",69,"english","no","no","The slogan on the posters unsurprisingly were designed to get attention","TS 6","Plural Attraction","ungrammatical",1,6,0
"Plural Attraction__LLM_615837.csv","female",69,"english","no","no","The slogan on the posters unsurprisingly were designed to get attention","TS 6","Plural Attraction","ungrammatical",1,7,0
"Plural Attraction__LLM_615837.csv","female",69,"english","no","no","The slogan on the posters unsurprisingly were designed to get attention","TS 6","Plural Attraction","ungrammatical",1,8,0
"Plural Attraction__LLM_615837.csv","female",69,"english","no","no","The slogan on the posters unsurprisingly were designed to get attention","TS 6","Plural Attraction","ungrammatical",1,9,0
"Plural Attraction__LLM_615837.csv","female",69,"english","no","no","The slogan on the posters unsurprisingly were designed to get attention","TS 6","Plural Attraction","ungrammatical",1,10,0
"Plural Attraction__LLM_615837.csv","female",69,"english","no","no","The mistake in the programs certainly were disastrous for the small software company","TS 7","Plural Attraction","ungrammatical",1,1,NA
"Plural Attraction__LLM_615837.csv","female",69,"english","no","no","The mistake in the programs certainly were disastrous for the small software company","TS 7","Plural Attraction","ungrammatical",1,2,0
"Plural Attraction__LLM_615837.csv","female",69,"english","no","no","The mistake in the programs certainly were disastrous for the small software company","TS 7","Plural Attraction","ungrammatical",1,3,0
"Plural Attraction__LLM_615837.csv","female",69,"english","no","no","The mistake in the programs certainly were disastrous for the small software company","TS 7","Plural Attraction","ungrammatical",1,4,0
"Plural Attraction__LLM_615837.csv","female",69,"english","no","no","The mistake in the programs certainly were disastrous for the small software company","TS 7","Plural Attraction","ungrammatical",1,5,0
"Plural Attraction__LLM_615837.csv","female",69,"english","no","no","The mistake in the programs certainly were disastrous for the small software company","TS 7","Plural Attraction","ungrammatical",1,6,0
"Plural Attraction__LLM_615837.csv","female",69,"english","no","no","The mistake in the programs certainly were disastrous for the small software company","TS 7","Plural Attraction","ungrammatical",1,7,0
"Plural Attraction__LLM_615837.csv","female",69,"english","no","no","The mistake in the programs certainly were disastrous for the small software company","TS 7","Plural Attraction","ungrammatical",1,8,0
"Plural Attraction__LLM_615837.csv","female",69,"english","no","no","The mistake in the programs certainly were disastrous for the small software company","TS 7","Plural Attraction","ungrammatical",1,9,0
"Plural Attraction__LLM_615837.csv","female",69,"english","no","no","The mistake in the programs certainly were disastrous for the small software company","TS 7","Plural Attraction","ungrammatical",1,10,0
"Plural Attraction__LLM_615837.csv","female",69,"english","no","no","The problem in the stores ultimately were solved by firing the custodian","TS 8","Plural Attraction","ungrammatical",1,1,NA
"Plural Attraction__LLM_615837.csv","female",69,"english","no","no","The problem in the stores ultimately were solved by firing the custodian","TS 8","Plural Attraction","ungrammatical",1,2,0
"Plural Attraction__LLM_615837.csv","female",69,"english","no","no","The problem in the stores ultimately were solved by firing the custodian","TS 8","Plural Attraction","ungrammatical",1,3,0
"Plural Attraction__LLM_615837.csv","female",69,"english","no","no","The problem in the stores ultimately were solved by firing the custodian","TS 8","Plural Attraction","ungrammatical",1,4,0
"Plural Attraction__LLM_615837.csv","female",69,"english","no","no","The problem in the stores ultimately were solved by firing the custodian","TS 8","Plural Attraction","ungrammatical",1,5,0
"Plural Attraction__LLM_615837.csv","female",69,"english","no","no","The problem in the stores ultimately were solved by firing the custodian","TS 8","Plural Attraction","ungrammatical",1,6,0
"Plural Attraction__LLM_615837.csv","female",69,"english","no","no","The problem in the stores ultimately were solved by firing the custodian","TS 8","Plural Attraction","ungrammatical",1,7,0
"Plural Attraction__LLM_615837.csv","female",69,"english","no","no","The problem in the stores ultimately were solved by firing the custodian","TS 8","Plural Attraction","ungrammatical",1,8,0
"Plural Attraction__LLM_615837.csv","female",69,"english","no","no","The problem in the stores ultimately were solved by firing the custodian","TS 8","Plural Attraction","ungrammatical",1,9,0
"Plural Attraction__LLM_615837.csv","female",69,"english","no","no","The problem in the stores ultimately were solved by firing the custodian","TS 8","Plural Attraction","ungrammatical",1,10,0
"Plural Attraction__LLM_615837.csv","female",69,"english","no","no","The defect in the appliances likely were unknown to consumers and government regulators","TS 9","Plural Attraction","ungrammatical",1,1,NA
"Plural Attraction__LLM_615837.csv","female",69,"english","no","no","The defect in the appliances likely were unknown to consumers and government regulators","TS 9","Plural Attraction","ungrammatical",1,2,0
"Plural Attraction__LLM_615837.csv","female",69,"english","no","no","The defect in the appliances likely were unknown to consumers and government regulators","TS 9","Plural Attraction","ungrammatical",1,3,0
"Plural Attraction__LLM_615837.csv","female",69,"english","no","no","The defect in the appliances likely were unknown to consumers and government regulators","TS 9","Plural Attraction","ungrammatical",1,4,0
"Plural Attraction__LLM_615837.csv","female",69,"english","no","no","The defect in the appliances likely were unknown to consumers and government regulators","TS 9","Plural Attraction","ungrammatical",1,5,0
"Plural Attraction__LLM_615837.csv","female",69,"english","no","no","The defect in the appliances likely were unknown to consumers and government regulators","TS 9","Plural Attraction","ungrammatical",1,6,0
"Plural Attraction__LLM_615837.csv","female",69,"english","no","no","The defect in the appliances likely were unknown to consumers and government regulators","TS 9","Plural Attraction","ungrammatical",1,7,0
"Plural Attraction__LLM_615837.csv","female",69,"english","no","no","The defect in the appliances likely were unknown to consumers and government regulators","TS 9","Plural Attraction","ungrammatical",1,8,0
"Plural Attraction__LLM_615837.csv","female",69,"english","no","no","The defect in the appliances likely were unknown to consumers and government regulators","TS 9","Plural Attraction","ungrammatical",1,9,0
"Plural Attraction__LLM_615837.csv","female",69,"english","no","no","The defect in the appliances likely were unknown to consumers and government regulators","TS 9","Plural Attraction","ungrammatical",1,10,0
"Plural Attraction__LLM_662201.csv","female",33,"english","no","no","The new door is red","CHECK1","attention check","grammatical",1,1,NA
"Plural Attraction__LLM_662201.csv","female",33,"english","no","no","The new door is red","CHECK1","attention check","grammatical",1,2,0
"Plural Attraction__LLM_662201.csv","female",33,"english","no","no","The new door is red","CHECK1","attention check","grammatical",1,3,0
"Plural Attraction__LLM_662201.csv","female",33,"english","no","no","The new door is red","CHECK1","attention check","grammatical",1,4,0
"Plural Attraction__LLM_662201.csv","female",33,"english","no","no","The new door is red","CHECK1","attention check","grammatical",1,5,0
"Plural Attraction__LLM_662201.csv","female",33,"english","no","no","Red is new door the","CHECK2","attention check","ungrammatical",1,1,NA
"Plural Attraction__LLM_662201.csv","female",33,"english","no","no","Red is new door the","CHECK2","attention check","ungrammatical",1,2,0
"Plural Attraction__LLM_662201.csv","female",33,"english","no","no","Red is new door the","CHECK2","attention check","ungrammatical",1,3,0
"Plural Attraction__LLM_662201.csv","female",33,"english","no","no","Red is new door the","CHECK2","attention check","ungrammatical",1,4,0
"Plural Attraction__LLM_662201.csv","female",33,"english","no","no","Red is new door the","CHECK2","attention check","ungrammatical",1,5,0
"Plural Attraction__LLM_662201.csv","female",33,"english","no","no","The key to the cabinets probably was destroyed by the fire","TS 1","Plural Attraction","grammatical",1,1,NA
"Plural Attraction__LLM_662201.csv","female",33,"english","no","no","The key to the cabinets probably was destroyed by the fire","TS 1","Plural Attraction","grammatical",1,2,0
"Plural Attraction__LLM_662201.csv","female",33,"english","no","no","The key to the cabinets probably was destroyed by the fire","TS 1","Plural Attraction","grammatical",0,3,1
"Plural Attraction__LLM_662201.csv","female",33,"english","no","no","The key to the cabinets probably was destroyed by the fire","TS 1","Plural Attraction","grammatical",0,4,0
"Plural Attraction__LLM_662201.csv","female",33,"english","no","no","The key to the cabinets probably was destroyed by the fire","TS 1","Plural Attraction","grammatical",1,5,1
"Plural Attraction__LLM_662201.csv","female",33,"english","no","no","The key to the cabinets probably was destroyed by the fire","TS 1","Plural Attraction","grammatical",0,6,1
"Plural Attraction__LLM_662201.csv","female",33,"english","no","no","The key to the cabinets probably was destroyed by the fire","TS 1","Plural Attraction","grammatical",1,7,1
"Plural Attraction__LLM_662201.csv","female",33,"english","no","no","The key to the cabinets probably was destroyed by the fire","TS 1","Plural Attraction","grammatical",0,8,1
"Plural Attraction__LLM_662201.csv","female",33,"english","no","no","The key to the cabinets probably was destroyed by the fire","TS 1","Plural Attraction","grammatical",1,9,1
"Plural Attraction__LLM_662201.csv","female",33,"english","no","no","The key to the cabinets probably was destroyed by the fire","TS 1","Plural Attraction","grammatical",1,10,0
"Plural Attraction__LLM_662201.csv","female",33,"english","no","no","The door to the laboratories accidentally were left unlocked by the cleaning service","TS 10","Plural Attraction","ungrammatical",1,1,NA
"Plural Attraction__LLM_662201.csv","female",33,"english","no","no","The door to the laboratories accidentally were left unlocked by the cleaning service","TS 10","Plural Attraction","ungrammatical",0,2,1
"Plural Attraction__LLM_662201.csv","female",33,"english","no","no","The door to the laboratories accidentally were left unlocked by the cleaning service","TS 10","Plural Attraction","ungrammatical",0,3,0
"Plural Attraction__LLM_662201.csv","female",33,"english","no","no","The door to the laboratories accidentally were left unlocked by the cleaning service","TS 10","Plural Attraction","ungrammatical",0,4,0
"Plural Attraction__LLM_662201.csv","female",33,"english","no","no","The door to the laboratories accidentally were left unlocked by the cleaning service","TS 10","Plural Attraction","ungrammatical",1,5,1
"Plural Attraction__LLM_662201.csv","female",33,"english","no","no","The door to the laboratories accidentally were left unlocked by the cleaning service","TS 10","Plural Attraction","ungrammatical",0,6,1
"Plural Attraction__LLM_662201.csv","female",33,"english","no","no","The door to the laboratories accidentally were left unlocked by the cleaning service","TS 10","Plural Attraction","ungrammatical",1,7,1
"Plural Attraction__LLM_662201.csv","female",33,"english","no","no","The door to the laboratories accidentally were left unlocked by the cleaning service","TS 10","Plural Attraction","ungrammatical",0,8,1
"Plural Attraction__LLM_662201.csv","female",33,"english","no","no","The door to the laboratories accidentally were left unlocked by the cleaning service","TS 10","Plural Attraction","ungrammatical",1,9,1
"Plural Attraction__LLM_662201.csv","female",33,"english","no","no","The door to the laboratories accidentally were left unlocked by the cleaning service","TS 10","Plural Attraction","ungrammatical",1,10,0
"Plural Attraction__LLM_662201.csv","female",33,"english","no","no","The picture on the fliers definitely was of a village church in the south of France","TS 2","Plural Attraction","grammatical",0,1,NA
"Plural Attraction__LLM_662201.csv","female",33,"english","no","no","The picture on the fliers definitely was of a village church in the south of France","TS 2","Plural Attraction","grammatical",0,2,0
"Plural Attraction__LLM_662201.csv","female",33,"english","no","no","The picture on the fliers definitely was of a village church in the south of France","TS 2","Plural Attraction","grammatical",1,3,1
"Plural Attraction__LLM_662201.csv","female",33,"english","no","no","The picture on the fliers definitely was of a village church in the south of France","TS 2","Plural Attraction","grammatical",0,4,1
"Plural Attraction__LLM_662201.csv","female",33,"english","no","no","The picture on the fliers definitely was of a village church in the south of France","TS 2","Plural Attraction","grammatical",0,5,0
"Plural Attraction__LLM_662201.csv","female",33,"english","no","no","The picture on the fliers definitely was of a village church in the south of France","TS 2","Plural Attraction","grammatical",0,6,0
"Plural Attraction__LLM_662201.csv","female",33,"english","no","no","The picture on the fliers definitely was of a village church in the south of France","TS 2","Plural Attraction","grammatical",1,7,1
"Plural Attraction__LLM_662201.csv","female",33,"english","no","no","The picture on the fliers definitely was of a village church in the south of France","TS 2","Plural Attraction","grammatical",1,8,0
"Plural Attraction__LLM_662201.csv","female",33,"english","no","no","The picture on the fliers definitely was of a village church in the south of France","TS 2","Plural Attraction","grammatical",1,9,0
"Plural Attraction__LLM_662201.csv","female",33,"english","no","no","The picture on the fliers definitely was of a village church in the south of France","TS 2","Plural Attraction","grammatical",1,10,0
"Plural Attraction__LLM_662201.csv","female",33,"english","no","no","The label on the containers probably was a warning about the hazardous chemicals inside","TS 3","Plural Attraction","grammatical",1,1,NA
"Plural Attraction__LLM_662201.csv","female",33,"english","no","no","The label on the containers probably was a warning about the hazardous chemicals inside","TS 3","Plural Attraction","grammatical",0,2,1
"Plural Attraction__LLM_662201.csv","female",33,"english","no","no","The label on the containers probably was a warning about the hazardous chemicals inside","TS 3","Plural Attraction","grammatical",0,3,0
"Plural Attraction__LLM_662201.csv","female",33,"english","no","no","The label on the containers probably was a warning about the hazardous chemicals inside","TS 3","Plural Attraction","grammatical",0,4,0
"Plural Attraction__LLM_662201.csv","female",33,"english","no","no","The label on the containers probably was a warning about the hazardous chemicals inside","TS 3","Plural Attraction","grammatical",1,5,1
"Plural Attraction__LLM_662201.csv","female",33,"english","no","no","The label on the containers probably was a warning about the hazardous chemicals inside","TS 3","Plural Attraction","grammatical",0,6,1
"Plural Attraction__LLM_662201.csv","female",33,"english","no","no","The label on the containers probably was a warning about the hazardous chemicals inside","TS 3","Plural Attraction","grammatical",0,7,0
"Plural Attraction__LLM_662201.csv","female",33,"english","no","no","The label on the containers probably was a warning about the hazardous chemicals inside","TS 3","Plural Attraction","grammatical",0,8,0
"Plural Attraction__LLM_662201.csv","female",33,"english","no","no","The label on the containers probably was a warning about the hazardous chemicals inside","TS 3","Plural Attraction","grammatical",1,9,1
"Plural Attraction__LLM_662201.csv","female",33,"english","no","no","The label on the containers probably was a warning about the hazardous chemicals inside","TS 3","Plural Attraction","grammatical",1,10,0
"Plural Attraction__LLM_662201.csv","female",33,"english","no","no","The crime in the suburbs doubtlessly was a reflection of the violence in today's society","TS 4","Plural Attraction","grammatical",0,1,NA
"Plural Attraction__LLM_662201.csv","female",33,"english","no","no","The crime in the suburbs doubtlessly was a reflection of the violence in today's society","TS 4","Plural Attraction","grammatical",0,2,0
"Plural Attraction__LLM_662201.csv","female",33,"english","no","no","The crime in the suburbs doubtlessly was a reflection of the violence in today's society","TS 4","Plural Attraction","grammatical",0,3,0
"Plural Attraction__LLM_662201.csv","female",33,"english","no","no","The crime in the suburbs doubtlessly was a reflection of the violence in today's society","TS 4","Plural Attraction","grammatical",0,4,0
"Plural Attraction__LLM_662201.csv","female",33,"english","no","no","The crime in the suburbs doubtlessly was a reflection of the violence in today's society","TS 4","Plural Attraction","grammatical",0,5,0
"Plural Attraction__LLM_662201.csv","female",33,"english","no","no","The crime in the suburbs doubtlessly was a reflection of the violence in today's society","TS 4","Plural Attraction","grammatical",0,6,0
"Plural Attraction__LLM_662201.csv","female",33,"english","no","no","The crime in the suburbs doubtlessly was a reflection of the violence in today's society","TS 4","Plural Attraction","grammatical",1,7,1
"Plural Attraction__LLM_662201.csv","female",33,"english","no","no","The crime in the suburbs doubtlessly was a reflection of the violence in today's society","TS 4","Plural Attraction","grammatical",0,8,1
"Plural Attraction__LLM_662201.csv","female",33,"english","no","no","The crime in the suburbs doubtlessly was a reflection of the violence in today's society","TS 4","Plural Attraction","grammatical",0,9,0
"Plural Attraction__LLM_662201.csv","female",33,"english","no","no","The crime in the suburbs doubtlessly was a reflection of the violence in today's society","TS 4","Plural Attraction","grammatical",0,10,0
"Plural Attraction__LLM_662201.csv","female",33,"english","no","no","The entrance to the exhibits evidently was hard to locate on the diagram","TS 5","Plural Attraction","grammatical",1,1,NA
"Plural Attraction__LLM_662201.csv","female",33,"english","no","no","The entrance to the exhibits evidently was hard to locate on the diagram","TS 5","Plural Attraction","grammatical",0,2,1
"Plural Attraction__LLM_662201.csv","female",33,"english","no","no","The entrance to the exhibits evidently was hard to locate on the diagram","TS 5","Plural Attraction","grammatical",1,3,1
"Plural Attraction__LLM_662201.csv","female",33,"english","no","no","The entrance to the exhibits evidently was hard to locate on the diagram","TS 5","Plural Attraction","grammatical",0,4,1
"Plural Attraction__LLM_662201.csv","female",33,"english","no","no","The entrance to the exhibits evidently was hard to locate on the diagram","TS 5","Plural Attraction","grammatical",0,5,0
"Plural Attraction__LLM_662201.csv","female",33,"english","no","no","The entrance to the exhibits evidently was hard to locate on the diagram","TS 5","Plural Attraction","grammatical",0,6,0
"Plural Attraction__LLM_662201.csv","female",33,"english","no","no","The entrance to the exhibits evidently was hard to locate on the diagram","TS 5","Plural Attraction","grammatical",0,7,0
"Plural Attraction__LLM_662201.csv","female",33,"english","no","no","The entrance to the exhibits evidently was hard to locate on the diagram","TS 5","Plural Attraction","grammatical",1,8,1
"Plural Attraction__LLM_662201.csv","female",33,"english","no","no","The entrance to the exhibits evidently was hard to locate on the diagram","TS 5","Plural Attraction","grammatical",0,9,1
"Plural Attraction__LLM_662201.csv","female",33,"english","no","no","The entrance to the exhibits evidently was hard to locate on the diagram","TS 5","Plural Attraction","grammatical",1,10,1
"Plural Attraction__LLM_662201.csv","female",33,"english","no","no","The slogan on the posters unsurprisingly were designed to get attention","TS 6","Plural Attraction","ungrammatical",0,1,NA
"Plural Attraction__LLM_662201.csv","female",33,"english","no","no","The slogan on the posters unsurprisingly were designed to get attention","TS 6","Plural Attraction","ungrammatical",1,2,1
"Plural Attraction__LLM_662201.csv","female",33,"english","no","no","The slogan on the posters unsurprisingly were designed to get attention","TS 6","Plural Attraction","ungrammatical",1,3,0
"Plural Attraction__LLM_662201.csv","female",33,"english","no","no","The slogan on the posters unsurprisingly were designed to get attention","TS 6","Plural Attraction","ungrammatical",0,4,1
"Plural Attraction__LLM_662201.csv","female",33,"english","no","no","The slogan on the posters unsurprisingly were designed to get attention","TS 6","Plural Attraction","ungrammatical",1,5,1
"Plural Attraction__LLM_662201.csv","female",33,"english","no","no","The slogan on the posters unsurprisingly were designed to get attention","TS 6","Plural Attraction","ungrammatical",0,6,1
"Plural Attraction__LLM_662201.csv","female",33,"english","no","no","The slogan on the posters unsurprisingly were designed to get attention","TS 6","Plural Attraction","ungrammatical",1,7,1
"Plural Attraction__LLM_662201.csv","female",33,"english","no","no","The slogan on the posters unsurprisingly were designed to get attention","TS 6","Plural Attraction","ungrammatical",0,8,1
"Plural Attraction__LLM_662201.csv","female",33,"english","no","no","The slogan on the posters unsurprisingly were designed to get attention","TS 6","Plural Attraction","ungrammatical",1,9,1
"Plural Attraction__LLM_662201.csv","female",33,"english","no","no","The slogan on the posters unsurprisingly were designed to get attention","TS 6","Plural Attraction","ungrammatical",0,10,1
"Plural Attraction__LLM_662201.csv","female",33,"english","no","no","The mistake in the programs certainly were disastrous for the small software company","TS 7","Plural Attraction","ungrammatical",1,1,NA
"Plural Attraction__LLM_662201.csv","female",33,"english","no","no","The mistake in the programs certainly were disastrous for the small software company","TS 7","Plural Attraction","ungrammatical",1,2,0
"Plural Attraction__LLM_662201.csv","female",33,"english","no","no","The mistake in the programs certainly were disastrous for the small software company","TS 7","Plural Attraction","ungrammatical",0,3,1
"Plural Attraction__LLM_662201.csv","female",33,"english","no","no","The mistake in the programs certainly were disastrous for the small software company","TS 7","Plural Attraction","ungrammatical",1,4,1
"Plural Attraction__LLM_662201.csv","female",33,"english","no","no","The mistake in the programs certainly were disastrous for the small software company","TS 7","Plural Attraction","ungrammatical",1,5,0
"Plural Attraction__LLM_662201.csv","female",33,"english","no","no","The mistake in the programs certainly were disastrous for the small software company","TS 7","Plural Attraction","ungrammatical",1,6,0
"Plural Attraction__LLM_662201.csv","female",33,"english","no","no","The mistake in the programs certainly were disastrous for the small software company","TS 7","Plural Attraction","ungrammatical",0,7,1
"Plural Attraction__LLM_662201.csv","female",33,"english","no","no","The mistake in the programs certainly were disastrous for the small software company","TS 7","Plural Attraction","ungrammatical",0,8,0
"Plural Attraction__LLM_662201.csv","female",33,"english","no","no","The mistake in the programs certainly were disastrous for the small software company","TS 7","Plural Attraction","ungrammatical",1,9,1
